Store,Dept,Avg_Weekly_Demand,Demand_Std,Safety_Stock,ROP
22,32,6287.188,1974.1542658617414,4606.594966047319,17180.97094260982
22,33,7555.7944,2031.0119558520328,4739.269677957953,19850.858545145453
22,34,21897.209,4560.975145760093,10642.818299487872,54437.23626823787
22,35,4408.2085,1466.583316175162,3422.202326540288,12238.619318727788
22,36,2559.6548,1704.556044920226,3977.5003563095233,9096.809926622023
22,38,69438.766,8554.154964470907,19960.71324290323,158838.24449290324
22,40,53804.668,4266.791016505024,9956.353643532599,117565.6895810326
22,41,1485.9025,1290.1507038139184,3010.5052276840815,5982.310159324707
22,42,7842.9204,1192.549016197283,2782.7563376264675,18468.597157938966
22,44,5249.057,1689.761958762197,3942.9790607849827,14441.093318597483
22,45,333.75143,1628.0478063484888,3798.972025084169,4466.474893736513
22,46,22080.842,3587.732605387208,8371.803179366136,52533.486773116136
22,47,916.7505,2552.4090846368103,5955.925047959162,7789.426024521662
22,48,906.9165,2309.5124745216854,5389.137375498384,7202.970383310884
22,49,286.42856,1207.360756874003,2817.3188291296296,3390.1759458288484
22,51,437.83176,2018.6914452417184,4710.52035317718,5586.183866360774
22,52,1814.7761,1307.9516984016902,3052.0430008341805,6681.595246927931
22,54,275.82962,1241.67811735781,2897.3967555543554,3449.0559962770117
22,55,10684.817,7390.714931601866,17245.881331642755,38615.516097267755
22,56,5143.3247,5788.732292029936,13507.731131954115,23794.380546016615
22,58,3212.0461,1785.0597973422273,4165.352028829771,10589.444313986021
22,59,945.9411,1751.9120262025142,4088.003283441206,5979.885485589643
22,60,596.56537,1213.5977474283395,2831.872549569683,4025.0032868743706
22,67,11942.331,3961.921052006257,9244.954099917903,33129.6162092929
22,71,5460.2344,1429.2842840690296,3335.1668113782825,14255.635561378283
22,72,60178.05,14317.28277829073,33408.69754429267,153764.79910679266
22,74,18833.041,2206.210968450457,5148.088230514213,42814.170261764215
22,77,2151.8276,3105.8504117077186,7247.354028649543,11551.009302087043
22,78,1470.7222,3237.8103107866123,7555.276168944691,10496.72050488219
22,79,17094.482,1910.4380903458812,4457.916304778148,38646.88114852815
22,80,1630.5221,1179.8601786531815,2753.147539486199,6014.191728939324
22,81,12580.828,1594.5031294648386,3720.6971190436043,28882.353369043605
22,82,17654.559,5603.347436785903,13075.144400655385,48384.26158815539
22,83,1720.3552,1160.8571580278717,2708.8048958204904,6149.515345039241
22,85,3089.4426,1592.9992170663563,3717.1878110811895,9896.073064987439
22,87,14431.401,1807.718073677916,4218.224037624753,33081.02677199975
22,90,21606.838,2654.320475198745,6193.730424602594,49407.406205852596
22,91,21620.35,2418.4486678418875,5643.334794842484,48884.034013592485
22,92,50896.027,6038.07286752843,14089.555490761923,115881.61017826192
22,93,2711.6628,1237.345234924519,2887.286180737164,8310.611864330915
22,94,1018.85315,1364.3718411026398,3183.6967169820496,5221.403015810174
22,95,57404.223,6147.990249903855,14346.042468040117,129154.48778054012
22,96,1031.1123,2770.1237272584262,6463.951798491618,8526.176407866618
22,97,4746.502,1013.7256729830739,2365.4805821764526,11858.484488426453
22,98,358.16272,1249.5708446583149,2915.814058841958,3632.139498295083
22,99,7129.319,,,
23,1,30623.854,12444.240491545967,29038.042566351618,90285.74959760162
23,2,68986.41,9636.27699722498,22485.793473428093,160458.6059734281
23,3,18904.672,11007.79489599446,25686.165175665556,63495.508925665556
23,4,27382.268,3572.7644407144358,8336.875679917424,63101.41083616742
23,5,34518.785,15824.039447623907,36924.64247728837,105962.21278978838
23,6,7231.1875,3819.2587761626746,8912.058473111843,23374.433473111843
23,7,39718.277,17511.732767099704,40862.79446681146,120299.34915431147
23,8,36517.8,3866.023845313584,9021.18253492542,82056.78409742542
23,9,49334.688,17562.28909897918,40980.76525965431,139650.14025965432
23,10,31251.258,5466.417173276746,12755.624151661332,75258.13977666134
23,11,29969.822,8697.308206783995,20294.754516585035,80234.39904783503
23,12,5815.9595,1848.3993446552856,4313.1518461235255,15945.070791436025
23,13,37875.426,5181.018024066926,12089.658828282587,87840.51039078258
23,14,32621.521,10320.632249891376,24082.70386510153,89325.74683385153
23,16,23071.395,21686.252992534683,50603.8386135095,96746.62767600949
23,17,27029.885,5417.509203290823,12641.499732798657,66701.26926404866
23,18,11242.102,18779.669988082664,43821.465590161846,66305.66871516185
23,19,1846.826,1804.1192331441905,4209.826314623592,7903.478414232967
23,20,11956.022,2437.745139415908,5688.362192322264,29600.407114197264
23,21,9122.101,2214.949748486147,5168.479757568576,23412.680929443577
23,22,22255.191,4274.661820133459,9974.719788975475,54485.102601475475
23,23,45713.746,10386.344375805782,24236.03998157439,115663.53216907439
23,24,10744.164,4228.840278899397,9867.797404623096,31356.125529623096
23,25,16274.655,4146.310695686699,9675.21855242704,42224.52909930204
23,26,13105.506,4234.033113687119,9879.914637306629,36090.92635605663
23,27,3434.847,1605.5949740609105,3746.5794101917786,10616.273257848028
23,28,1231.8661,1325.5461573652892,3093.0988329409292,5556.831010675304
23,29,11193.951,2518.4633451681902,5876.714281476007,28264.61662522601
23,30,8424.138,1725.780857766751,4027.027446317061,20875.30283694206
23,31,4891.2705,1885.030737901697,4398.6294578007255,14181.170473425726
23,32,11183.463,3301.186768256691,7703.162114332113,30070.087895582114
23,33,11357.223,3871.970303972387,9035.05831302298,31749.50362552298
23,34,26010.844,5029.293451585294,11735.616763837093,63757.3042638371
23,35,5431.6265,1675.4102812476133,3909.490104761499,14772.743034448999
23,36,3901.8933,2248.318614886444,5246.344418218696,13050.131039312446
23,38,43694.61,4605.48759116255,10746.685971059074,98135.90472105908
23,40,61778.453,5986.933176930957,13970.223458131382,137527.12970813137
23,41,2242.6157,1417.7775065997284,3308.3162941303967,7793.547739442896
23,42,12018.476,1793.5886687989343,4185.253744211361,28222.20491608636
23,44,8651.354,3184.9143901836655,7431.84605723171,24734.55308848171
23,45,295.29465,1486.5731588987019,3468.847672577691,4059.4369670112847
23,46,35940.61,6706.244738017552,15648.702730811083,87529.92148081108
23,47,844.0538,1953.721501706426,4558.91608394171,6247.0236278870225
23,48,1347.1278,4040.8886850068234,9429.22131092144,12123.476926155816
23,49,25293.008,3854.2686578221937,8993.752364720793,59579.76798972079
23,50,7077.645,1352.5917456146908,3156.208425153622,17311.49846421612
23,51,482.73245,2262.943072975021,5280.469894721214,6245.93479950637
23,52,3292.2778,1465.4806634532795,3419.629338924396,10004.185002986897
23,54,432.94345,1345.6854609357054,3140.0929387468814,4005.97984060235
23,55,15482.379,10705.866759511659,24981.63024763013,55946.388060130135
23,56,8784.531,9479.355358131976,22119.62430154011,39688.68680154011
23,58,2560.507,1790.9911657799412,4179.192594615049,9300.206754771298
23,59,1524.3193,2444.084789314733,5703.155463453829,8751.79413532883
23,60,365.7142,1566.6289041816271,3655.653941773939,4387.082347535657
23,67,14441.882,4271.55423505386,9967.46838718191,38851.232059056914
23,71,12182.2705,3073.6300563146538,7172.169363740309,31536.710379365308
23,72,69437.17,13712.438891918398,31997.323139369433,170871.66688936943
23,74,36830.715,6576.801838333269,15346.653888738501,89008.0835762385
23,77,2202.6724,3065.5372652514143,7153.285221189819,11558.629947752319
23,78,1930.4038,5256.05534995812,12264.754854815823,16125.562472003323
23,79,31073.158,3814.3873976399377,8900.691343314236,71047.00774956423
23,80,1128.012,993.9525682121683,2319.3409838300086,4575.364909611259
23,81,9029.149,1258.7054798240686,2937.129294990878,20995.42812311588
23,82,22409.809,9513.863537732168,22200.147495285713,67019.76468278571
23,83,1166.2506,1374.7199649932343,3207.843571281522,5540.344791984648
23,85,5197.931,2357.059860548537,5500.086936486412,15895.949241173912
23,87,31727.594,5632.789477756229,13143.84600116828,76599.03350116828
23,90,20959.207,5545.060452801048,12939.134499274398,54857.5485617744
23,91,19748.1,9046.991287375482,21110.723332508096,60606.922551258096
23,92,59063.203,12980.718572855885,30289.888620883845,148416.29487088384
23,93,2308.7117,1431.1580354552611,3339.5391210061075,7956.962460849858
23,94,635.47144,1747.8719574456093,4078.5759753934635,5349.5188464872135
23,95,53800.832,7966.459072175923,18589.352865536268,126191.01692803626
23,96,13231.346,4009.009557614056,9354.832885300913,35817.524291550915
23,97,6347.3394,1961.0495761408672,4576.015796656299,17270.6945075938
23,98,338.43625,1455.7051909570378,3396.8187393827925,4073.6912369413863
23,99,6177.5522,,,
24,1,17905.834,7094.8347940230215,16555.459121031403,52367.1270897814
24,2,40558.465,4460.228398190166,10407.730561803563,91524.66024930356
24,3,11862.55,6483.409523110669,15128.727368703281,38853.82697807828
24,4,29436.615,2969.264065580276,6928.636294487657,65801.86676323766
24,5,28739.62,11507.769357159345,26852.831770967827,84332.07005221782
24,6,4928.8633,2490.5588557058804,5811.600484185659,15669.32704668566
24,7,27726.963,13695.709182373188,31958.285158849325,87412.21094009932
24,8,48806.016,3646.2136051125,8508.265807238,106120.297057238
24,9,23338.756,8652.164280235736,20189.413313832556,66866.92503258256
24,10,27446.523,4178.818590213707,9751.074176212118,64644.12105121212
24,11,16933.166,6320.899294719994,14749.517489829452,48615.84952107945
24,12,4460.5903,1673.907638124578,3905.9837585928935,12827.164422655394
24,13,29778.72,2961.6126981700572,6910.782193009976,66468.22359925997
24,14,17366.602,5021.952426459467,11718.486831300896,46451.68995630089
24,16,20146.865,15183.066763429832,35428.96324317676,75722.69371192675
24,17,14234.645,2918.807586133876,6810.898502542205,35280.18756504221
24,18,7122.7266,11842.990688973092,27635.05478481665,41880.507909816646
24,19,324.79117,1680.9782968414559,3922.4828039892222,4572.065140415003
24,20,6090.7783,1595.7537055631012,3723.6152788138597,15905.17191943886
24,21,6405.0073,1501.6036963862152,3503.920716019279,16313.935364456778
24,22,12470.452,2713.5295516830292,6331.891984919035,31272.796281794035
24,23,28187.758,7472.261942138678,17436.16739729179,73811.68302229179
24,24,6214.1562,2315.5490265198896,5403.223382113005,17831.535882113007
24,25,12186.425,2674.497486826382,6240.812520364336,30613.662129739336
24,26,8524.926,2218.4221319532912,5176.582399027017,22226.43396152702
24,27,2175.4924,1626.4245878387974,3795.1843219928523,8146.169185274102
24,28,919.7984,1650.6946128520647,3851.8172695721323,5691.414071329945
24,29,5882.64,1854.1531364505815,4326.57804527029,16091.85831870779
24,30,4558.662,1713.6538746104354,3998.7297086340136,13116.053927384013
24,31,2736.2644,1817.542970031598,4241.149965384027,9713.678773977777
24,32,6951.5005,2501.009639447202,5835.986890357928,19738.987866920426
24,33,6597.435,2344.6161621809965,5471.05015894061,18665.920276128112
24,34,16667.19,3731.131770752897,8706.418302779815,42040.79720902981
24,35,3327.9326,1637.8033749796457,3821.7361799044606,10477.601414279461
24,36,2178.011,2039.0871269702009,4758.112705205718,9114.134677861968
24,37,3297.5662,1502.2280367395401,3505.3775845013733,10100.509908720123
24,38,58274.363,6543.359935784104,15268.61880171313,131817.34536421314
24,40,44980.65,3368.9119091730317,7861.195505448018,97822.49238044802
24,41,1818.9557,1664.5181839428515,3884.073914405214,7521.985291358339
24,42,6209.858,1419.0194455039775,3311.214299419742,15730.930119732242
24,44,5020.3413,1698.3900959152627,3963.1124079417855,14003.795025129286
24,45,347.1164,1459.6881104590643,3406.1126923658426,4100.3454804517805
24,46,16239.998,2512.830348088459,5863.569951045516,38343.566044795516
24,47,1761.7296,3650.197041640005,8517.560966675383,12041.020195191008
24,49,5545.1816,1731.6512124521103,4040.7256394168203,15131.08892066682
24,50,1529.671,1626.9990332988866,3796.524763117681,6855.866804133306
24,51,1122.1221,4353.804044768252,10159.394401243066,12403.638541868066
24,52,1756.2704,1616.1381459422514,3771.181399689067,7283.722171173442
24,54,350.67178,1720.9419111375585,4015.735994798565,4717.079561693096
24,55,15765.511,8364.72743896327,19518.693133064764,51049.714617439764
24,56,5088.4526,5495.658041402123,12823.85632492081,23000.76159835831
24,58,2701.2336,2025.1472894407875,4725.584758174951,10128.052043331201
24,59,811.62646,1834.1976736532838,4280.012923153529,5903.265852841029
24,60,291.14584,1023.8196624811891,2389.0344259734848,2971.3261129852035
24,67,11313.088,3517.033697489103,8206.830644615266,30833.006425865264
24,71,5259.8516,1888.6055234016164,4406.9710495260515,14926.674174526052
24,72,55185.406,13142.15498073939,30666.592790741764,141037.40529074176
24,74,15040.522,2058.9941265508764,4804.564740714411,34885.60966258941
24,77,1497.0151,3704.6207107734067,8644.55600682961,11638.58628026711
24,78,2488.086,6616.452875223461,15439.17769505674,20415.34957005674
24,79,22742.41,2110.889137461941,4925.659277326791,50410.47958982679
24,80,28657.998,2710.8348779724683,6325.604092141421,63641.600185891424
24,81,24855.93,2228.289964543665,5199.608516449898,54911.467891449895
24,82,19087.994,5431.875270707237,12675.022266972785,50851.01054822278
24,83,4498.1045,1499.2788217451828,3498.495731759806,12494.704716134805
24,85,1999.3911,1700.1763048869655,3967.280441514259,7966.062668076759
24,87,25857.178,3050.5783331170032,7118.379265429699,58832.7347341797
24,90,72023.984,6663.534692218219,15549.040872879745,159597.00962287973
24,91,52253.55,4576.99590268879,10680.201972839148,115187.30353533915
24,92,105313.77,7342.962389496175,17134.453048714717,227761.99992371473
24,93,37827.82,4455.818554253222,10397.440400982663,86053.08102598267
24,94,51633.246,7357.4471563439465,17168.252562359205,120434.74474985921
24,95,91330.664,10116.436851549977,23606.22362728237,206267.55175228236
24,96,13923.013,4111.154391541168,9593.182990919928,37439.20838154493
24,97,19021.863,2034.6393849997753,4747.734111128474,42791.46067362848
24,98,10127.271,1442.4429087859874,3365.871835514167,23620.41480426417
24,99,883.08655,1874.1323610113075,4373.198614330426,6139.371710033551
25,1,19271.076,8121.452890843158,18951.023560267546,57493.175904017546
25,2,36726.22,4622.993253199721,10787.534599766697,84239.9720997667
25,3,11560.761,6374.028663829538,14873.492342515276,37995.013826890274
25,4,20452.164,2330.01756173117,5436.985020006724,46341.31314500672
25,5,12071.322,7599.790954863333,17733.750275287366,41876.39480653737
25,6,3660.1792,2239.498362657537,5225.7627796813385,12546.12117811884
25,7,17616.215,12136.28061656421,28319.432863772843,63551.86255127285
25,8,29764.943,2978.8160595742665,6950.925417586771,66480.81213633677
25,9,14831.215,5243.934018401737,12236.470304872078,41898.89999237208
25,10,20393.705,4511.717930068142,10527.878932401985,51315.28908865199
25,11,11448.426,3213.378960030802,7498.266775427855,30395.118337927855
25,12,3353.107,1171.3424050625076,2733.2717204464943,9439.485587633993
25,13,25595.328,2715.852520463072,6337.312521942649,57527.96877194265
25,14,11332.973,4750.302260646626,11084.60410592375,33750.54941842375
25,16,16080.938,13223.827050791862,30857.170676814996,63019.047629939996
25,17,10445.509,2276.6549076436168,5312.465807934233,26203.483386059233
25,18,6814.587,12080.982851210765,28190.398161715428,41819.57198984043
25,19,484.9758,1636.4451035859176,3818.5667182909115,4788.518317412005
25,20,4067.4739,1156.0438341933632,2697.5732338731787,10832.52098777943
25,21,5345.1333,1152.6508043983786,2689.6557604297336,13379.922361992234
25,22,6613.1484,2213.9945682248426,5166.250889916496,18392.547764916497
25,23,16176.995,4813.845206685499,11232.878544457924,43586.868778832926
25,24,3167.599,1320.2144450607852,3080.6575361856226,9415.855778373123
25,25,7290.1665,1615.3476001270974,3769.3366986768447,18349.669706489345
25,26,4032.396,1330.7652481032094,3105.2773326338865,11170.069324821387
25,27,1367.414,1161.6967123667048,2710.76395588883,5445.5918367482045
25,28,758.4531,1127.9893881004166,2632.1095199264873,4149.015769926487
25,29,3708.647,1232.173224791315,2875.217541393236,10292.511486705736
25,30,2498.2031,1138.2117143729115,2655.9628314748697,7652.36908147487
25,31,1813.9026,1150.2397871059259,2684.0297663954643,6311.834942176714
25,32,4009.818,1429.3904788148832,3335.414611760517,11355.050842229266
25,33,3089.5557,1199.543624190372,2799.0779222805286,8978.189250405529
25,34,11560.954,2998.4609928085733,6996.765933756356,30118.674136881356
25,35,2454.9287,1158.7555687470146,2703.9009373156728,7613.758359190673
25,36,1490.0,1290.6181430274382,3011.595974828401,5991.5959748284
25,37,3155.7864,1086.0130970841203,2534.1598438384335,8845.732597744684
25,38,44612.5,4875.061008818891,11375.7227035121,100600.7227035121
25,40,42039.203,3606.3907652147254,8415.341106783186,92493.74735678319
25,41,3339.6758,3542.5743835534863,8266.428619245798,14945.780181745798
25,42,5515.0996,1062.53822573236,2479.3823494614053,13509.581568211404
25,44,4128.499,1297.8176921238385,3028.3957797873154,11285.393826662315
25,45,338.9584,1457.2588284782562,3400.4440785510988,4078.36088763313
25,46,18789.434,3108.1632364612205,7252.750895070304,44831.618082570305
25,47,563.48,1816.7254323160114,4239.242280057556,5366.202240995056
25,48,1443.6417,2653.7579916637633,6192.417896060353,9079.701343325978
25,49,11460.614,1832.454710907021,4275.945802588644,27197.174318213645
25,50,2377.5837,1063.276398226187,2481.1048398224375,7236.2723202911875
25,51,725.91693,2069.0360913714258,4827.9971874038665,6279.831049708554
25,52,1677.0508,1136.8104668707686,2652.693087158946,6006.794649658947
25,54,274.70795,1322.8901311960337,3086.9011223604743,3636.317015915162
25,55,7100.0767,5754.992428270446,13429.000766633984,27629.154086946484
25,56,4529.211,5172.30369672166,12069.324360416842,21127.746235416842
25,58,903.4849,1281.692055883016,2990.767375555767,4797.73722418858
25,59,712.4562,1160.750905506445,2708.5569606217077,4133.469314137333
25,60,341.37067,754.6802343601655,1761.0103874336355,2443.751720441448
25,67,8745.398,2659.8646155555725,6206.667412101733,23697.464287101735
25,71,3340.605,1133.2120790126876,2644.2964204548443,9325.506381392344
25,72,36968.594,11414.034319079616,26634.105523466675,100571.29302346667
25,74,11988.851,1962.368810292282,4579.094166723946,28556.795338598946
25,77,3624.5706,6018.1600491301,14043.089877319335,21292.230990600583
25,78,1752.8462,2920.1817029420163,6814.104938675694,10319.797321488193
25,79,8724.9,1085.1793707806714,2532.2143832131196,19982.01516446312
25,80,502.62347,1169.717384315643,2729.4798119205607,3734.726760162748
25,81,8209.461,1225.8390986724835,2860.437159739231,19279.35903473923
25,82,10681.018,2855.565077009998,6663.325119241742,28025.36027549174
25,83,448.14758,1137.4909293799078,2654.2809140189797,3550.5760800346047
25,85,3527.5747,1692.6985843272412,3949.8315366927827,11004.980950755282
25,87,6623.3535,1155.0143167539732,2695.1709039561288,15941.877935206128
25,90,12103.487,1573.8869507689494,3672.590247842149,27879.56485721715
25,91,7926.542,1034.4799884653312,2413.9097889905365,18266.993773365535
25,92,38560.793,5523.450569382611,12888.708865425167,90010.29480292517
25,93,939.74005,1112.6305417479105,2596.2703833831915,4475.750485922254
25,94,2726.323,2181.6741136800024,5090.832648403526,10543.478644497276
25,95,43705.434,5484.017681571228,12796.694099593617,100207.56128709362
25,96,5337.2886,,,
25,97,2882.959,981.6888209210172,2290.724113551316,8056.642082301316
25,98,840.0606,1308.466638217593,3053.2445883720825,4733.365804192395
26,1,19187.895,5420.937736967558,12649.500052859396,51025.289115359396
26,2,27330.021,3241.2447950647565,7563.290374450439,62223.33334320044
26,3,7427.437,3272.6734134263866,7636.627558700988,22491.501582138488
26,4,24573.766,2455.673624793044,5730.1974591579665,54877.728709157964
26,5,17428.068,8128.720695251524,18967.982635746474,53824.11935449648
26,6,4617.751,2151.1983523044896,5019.718910553047,14255.220863678047
26,7,15797.551,9496.931089472931,22160.63643363127,53755.73799613127
26,8,28752.9,2439.6777525022335,5692.8718529241405,63198.67263417414
26,9,16555.025,6244.017218584876,14570.116826452873,47680.167607702875
26,10,10331.123,1678.7527243523139,3917.28953657221,24579.53563032221
26,11,12866.737,3707.599097057706,8651.505929387062,34384.98053876206
26,12,4700.152,1605.2738746687278,3745.830140051543,13146.133850989043
26,13,21277.742,1945.6619317002903,4540.109461145916,47095.59383614591
26,14,10735.513,3562.8878296198677,8313.829078273055,29784.854468898055
26,16,12470.446,11217.734383217192,26176.04897134382,51116.941549468815
26,17,7968.3984,1738.6742710986198,4057.113612315759,19993.91048731576
26,18,3774.8638,5593.873446951932,13053.037296548959,20602.76483561146
26,19,1454.1283,1255.0793035206934,2928.667785273026,5836.924377069901
26,20,3651.7007,1203.1814835582552,2807.5666938730383,10110.96806106054
26,21,5813.845,1297.027116026134,3026.5510081122043,14654.241437799705
26,22,6231.3296,1615.5951882807378,3769.9144338427004,16232.5736135302
26,23,13263.67,3673.78276170092,8572.597121236378,35099.93696498638
26,24,2854.2332,1581.6654706984568,3690.7410536683215,9399.207362262072
26,25,6555.4824,1622.4852939818793,3785.9921673751187,16896.95701112512
26,26,3660.7224,1376.400706242994,3211.765500947435,10533.210325166185
26,27,1121.4786,1256.6470950807227,2932.3261522168523,5175.283427607477
26,28,535.0934,1284.1903617190526,2996.5970532496267,4066.7838208277517
26,29,3367.4126,1303.4916516386702,3041.635694109397,9776.460889421896
26,30,2561.8542,1213.549325384835,2831.7595590371234,7955.468055130874
26,31,1431.8267,1272.3844174904941,2969.0484446159576,5832.701764928457
26,32,4206.6216,1572.5451692205907,3669.4592644974878,12082.702428559987
26,33,3224.0793,1496.7452367533356,3492.583731835929,9940.74242324218
26,34,8127.5176,1658.995479547353,3871.1869467010133,20126.222102951015
26,35,2123.8875,1230.364437163201,2870.996821601269,7118.771723945019
26,36,1192.3309,1368.8670671982354,3194.186113004085,5578.84797823846
26,38,100082.18,8167.536423702894,19058.55728960185,219222.91666460186
26,40,37334.19,3051.67974668298,7120.949361534296,81789.3321740343
26,41,1547.4635,1312.7908099522654,3063.334837188869,6158.261839141995
26,42,2955.7925,1164.587267708326,2717.5089291242325,8629.093890061733
26,44,3964.7202,1381.4430618870447,3223.5315977153414,11152.97202740284
26,45,368.65283,1860.7477081083623,4341.966164186473,5079.271828248973
26,46,9861.305,1595.6837868035745,3723.4521267181817,23446.06150171818
26,47,691.2206,2088.0235970272156,4872.303627627055,6254.74478973643
26,48,794.7612,1106.902694242099,2582.9047240004174,4172.427184937917
26,49,3560.4346,1381.157779527348,3222.8659049147304,10343.73504553973
26,50,1274.7205,2252.0994652282893,5255.166852439418,7804.607770408168
26,51,602.37146,2684.9710216149856,6265.252015021984,7469.994934943859
26,52,1870.7959,1253.454605445804,2924.8766296867802,6666.46842656178
26,54,261.06583,1373.1445559129368,3204.1674292169123,3726.2990820489435
26,55,9062.739,5403.913659696843,12609.775179270227,30735.253694895226
26,56,4086.7102,4975.344496063559,11609.729445288838,19783.149855445088
26,59,416.53387,1308.552986116251,3053.446077081534,3886.5138261049715
26,60,244.80775,888.2343360393502,2072.652523577312,2562.268032610515
26,67,6736.498,2394.806936300561,5588.167940159334,19061.164033909336
26,71,3014.8896,1365.0899176915896,3185.37231450606,9215.15161138106
26,72,41078.684,11169.155014057184,26062.691326859756,108220.05851435976
26,74,8750.178,1478.5535641213883,3450.1343300746494,20950.48979882465
26,77,2006.0996,4008.52983598527,9353.713477725485,13365.912696475485
26,78,4411.6885,5629.832360651517,13136.945709228516,21960.322662353516
26,79,12532.426,1350.9920071700867,3152.475511676017,28217.327074176017
26,80,19468.836,2130.0189078063026,4970.297685425821,43907.96956042582
26,81,19306.234,2106.968648592741,4916.5110032523635,43528.979753252366
26,82,13918.857,4019.722964977957,9379.832111189788,37217.54695493979
26,83,3048.531,1251.5486916413272,2920.429270587622,9017.491282306371
26,85,2033.7036,1315.5974132636577,3069.883912359703,7137.291138922203
26,87,19883.441,4901.640346915921,11437.744323198038,51204.627135698036
26,90,56256.13,5486.307564751133,12802.037432944913,125314.29524544491
26,91,39527.332,4039.420547945916,9425.79548300556,88480.45954550555
26,92,82856.43,8920.895885803848,20816.485717866544,186529.34509286654
26,93,25777.459,3802.3919136976338,8872.700452784818,60427.61842153482
26,94,42542.336,5980.711737963895,13955.706026579632,99040.37790157963
26,95,69381.9,8215.65735147162,19170.84518293129,157934.64205793128
26,96,18642.988,4660.124456095868,10874.178493459576,48160.15505595958
26,97,15134.108,2234.6279824221383,5214.397979339694,35482.614776214694
26,98,8190.52,1338.6324759847075,3123.6351342415724,19504.675173304073
26,99,576.07336,1322.3975133598822,3085.751622099303,4237.898350614928
27,1,28621.102,10360.813686818543,24176.465334647295,81418.66845964729
27,2,78234.6,7845.273058209574,18306.571073076375,174775.77419807637
27,3,19689.967,14312.101879445163,33396.60816356174,72776.54175731173
27,4,43367.387,4124.299784135729,9623.857138528341,96358.63057602834
27,5,27220.342,13285.195363499259,31000.370712030737,85441.05430578074
27,6,7675.9326,3630.834186353367,8472.378665963543,23824.243900338544
27,7,39424.13,17205.518489452013,40148.25803248274,118996.51584498274
27,8,42098.26,3756.122592842094,8764.733196009918,92961.25663350991
27,9,29426.846,9345.051935696869,21806.233661096703,80659.9250673467
27,10,36870.652,4388.06393826437,10239.338231188718,83980.64291868871
27,11,20649.111,6946.538078345703,16209.41579719709,57507.63845344709
27,12,4184.951,1724.2535665001853,4023.463584879323,12393.365928629322
27,13,52637.76,4719.444052500564,11012.59794674711,116288.1213842471
27,14,28675.066,7811.652989345039,18228.120243438738,75578.25305593874
27,16,24127.58,20626.277790137206,48130.43695694354,96385.59711319354
27,17,19072.043,3495.1464042109083,8155.757688069128,46299.84362556913
27,18,10872.889,17284.089461027354,40331.59965294036,62077.37699669036
27,19,1044.2291,1961.7538927601936,4577.659285946472,6666.117537899597
27,20,11485.545,2299.8176664784573,5366.515002616478,28337.604846366477
27,21,7132.739,1760.4141928105075,4107.842684330062,18373.320223392562
27,22,18248.896,3200.3409206592282,7467.843131452899,43965.6361002029
27,23,36620.355,8133.727474824195,18979.665717446023,92220.37665494603
27,24,9865.06,2887.569725597162,6738.0064425918135,26468.125583216814
27,25,13143.784,2594.7846128542674,6054.806325043617,32342.374684418617
27,26,12713.587,3081.0537256164234,7189.492142525383,32616.665970650385
27,27,2369.345,1795.013761210157,4188.579129487079,8927.26907089333
27,28,1224.9945,1857.6899677367671,4334.8310726453265,6784.8200863172015
27,29,8009.5728,2050.108607418817,4783.830804966692,20802.976312779192
27,30,5311.626,1835.4107992474082,4282.84369395585,14906.095647080849
27,31,3794.972,2188.31858779608,5106.337212329686,12696.281059985937
27,32,8485.16,2535.575048501896,5916.64362631023,22886.96393881023
27,33,9980.175,2847.9150522736845,6645.474150829679,26605.82376020468
27,34,19276.002,4864.454605508208,11350.973166485654,49902.97707273565
27,35,3839.7385,1925.9152262140565,4494.031464273064,12173.508515054313
27,36,2789.0156,2338.824430332325,5457.535428486078,11035.566678486077
27,37,2850.3123,1735.2168738285918,4049.0459404346134,9749.670452153363
27,38,39809.47,4276.044838444608,9977.946996342329,89596.88449634233
27,39,12727.698,,,
27,40,69948.766,5625.92918451879,13127.837833600182,153025.36908360018
27,41,2523.138,1918.341355412352,4476.358197440801,9522.63407634705
27,42,10483.213,1597.9732874745282,3728.794567503058,24695.220348753057
27,44,5204.5967,2086.2207221734484,4868.096705012447,15277.290064387447
27,45,1114.6584,2338.283589620133,5456.273402440141,7685.590296971391
27,46,38025.86,5555.299889739521,12963.027737746994,89014.74648774699
27,47,613.2913,2204.7680115789667,5144.721159371204,6371.303800972766
27,49,10982.126,1796.118777504709,4191.157632387236,26155.409585512236
27,50,3032.8225,1732.5579866046485,4042.8415537192927,10108.486573250542
27,51,931.05945,2924.703889716343,6824.657246157624,8686.776142642
27,52,2522.4822,1908.6849330828109,4453.825395793776,9498.789751262526
27,54,375.78143,1924.509131699251,4490.750409683917,5242.313275894854
27,55,14062.306,9367.261665147507,21858.05900709616,49982.67033522116
27,56,5899.238,6565.413821169277,15320.080493007441,27118.55607894494
27,58,1830.3502,2107.992885401581,4918.901011069501,8579.601450522627
27,59,1346.4142,2641.111899205143,6162.908841541444,8855.73721068207
27,60,278.2377,898.4003229498003,2096.3743699073607,2652.849772739392
27,67,12233.411,4578.964422257844,10684.795419508528,35151.617685133526
27,71,11143.8545,2301.2280950515346,5369.806170524205,27657.515154899207
27,72,62142.434,12916.712866095713,30140.534352244154,154425.40153974417
27,74,27786.764,3518.7043619090164,8210.729060478612,63784.25640422861
